id,artist,album,title,recording_condition,midi_filepath,mp3_filepath,youtube_url,duration_sec,performance_start_sec,performance_end_sec,split,acoust_id,mb_album_id,mb_artist_id,mb_track_id,mb_recording_id,agreement,discogs_idx
1739,Gonzalo Rubalcaba,Solo,Canción para Dormir en el Sillón (Lulluby),studio,data/midi/studio/Gonzalo Rubalcaba/Solo/Canción para Dormir en el Sillón (Lulluby).midi,data/audio/studio/Gonzalo Rubalcaba/Solo/Canción para Dormir en el Sillón (Lulluby).mp3,https://www.youtube.com/watch?v=KfHgduK-UWY,66.96,0,67,test,2212fcce-9955-4cb0-82eb-048aac1b91d7,4d0f1587-38a7-4f89-8a12-5d80dfeea8d5,70053535-a3ae-4aad-a6cd-68c55085b843,2b98f498-6fdc-4fa8-9d69-97b4e4c0e08e,42e45f33-2514-4fb6-9ec4-47a131d2c0db,0.904109589041096,30
869,Harold Mabern,Joy Spring,Dat Dere,studio,data/midi/studio/Harold Mabern/Joy Spring/Dat Dere.midi,data/audio/studio/Harold Mabern/Joy Spring/Dat Dere.mp3,https://www.youtube.com/watch?v=ZHmNjhXAFS4,502.656,0,498,train,b0050364-594f-4bdd-99dc-d1fe486e6fec,26660ee7-1617-4a04-8c23-8756e72b29f1,b33420e0-1eba-4fa1-9d5c-3a8d8af79ee8,a965b2e2-c672-4b1b-bfc2-3aee705c01b6,d2698e39-2ae0-4fbc-a0af-206420968510,0.8777828957469676,3
141,George Cables,You Don't Know Me Volume I,Honey Lulu,studio,data/midi/studio/George Cables/You Don't Know Me Volume I/Honey Lulu.midi,data/audio/studio/George Cables/You Don't Know Me Volume I/Honey Lulu.mp3,https://www.youtube.com/watch?v=ATqEV09eF_8,369.912,0,370,train,c2ff67ef-7886-4f6b-9c93-b7c03803785a,59870feb-0aa5-42e6-adff-1e29e8ad3121,7d3aa1dd-5e8b-47f3-a65b-41d78c725ce3,2fe2fc84-0d59-4dfb-b544-810e42590eb6,effe8724-61f3-45a2-8c4e-58e152f937bb,0.9314900153609832,198
2707,Dick Hyman,House Of Pianos,Send in the Clowns,live,data/midi/live/Dick Hyman/House Of Pianos/Send in the Clowns.midi,data/audio/live/Dick Hyman/House Of Pianos/Send in the Clowns.mp3,https://www.youtube.com/watch?v=SCkTEGCfWHg,452.88,0,441,val,,,,,,0.9235565531861828,114
2298,Dick Hyman,Solo At The Sacramento Jazz Festivals 1983-1988,Carolina Balmoral,live,data/midi/live/Dick Hyman/Solo At The Sacramento Jazz Festivals 1983-1988/Carolina Balmoral.midi,data/audio/live/Dick Hyman/Solo At The Sacramento Jazz Festivals 1983-1988/Carolina Balmoral.mp3,https://www.youtube.com/watch?v=FEo1Y4V7r9Y,147.312,0,141,train,,,,,,0.4725696181424045,256
2564,Alan Broadbent,"The Maybeck Recital Series, Vol. 14","Oleo - Live At Maybeck Recital Hall  Berkeley, CA",live,"data/midi/live/Alan Broadbent/The Maybeck Recital Series, Vol. 14/Oleo - Live At Maybeck Recital Hall  Berkeley, CA.midi","data/audio/live/Alan Broadbent/The Maybeck Recital Series, Vol. 14/Oleo - Live At Maybeck Recital Hall  Berkeley, CA.mp3",https://www.youtube.com/watch?v=xE66YjuEMSc,195.24,0,183,train,f7c4716f-3ea5-4543-b444-0bd2511f1d81,7e90343b-7ae1-4234-9de9-00337160fce3,8ce4615c-2788-4d3b-9466-524e1cb5738f,eaafa23c-4dfb-394c-b790-43c0b806b6cb,daf76f8b-88cb-46aa-a4f7-aba68e921daa,0.9025164915709748,32
1544,Michel Legrand,Michel Legrand by Michel Legrand,Watch what happens [Les Parapluies de Cherbourg],studio,data/midi/studio/Michel Legrand/Michel Legrand by Michel Legrand/Watch what happens [Les Parapluies de Cherbourg].midi,data/audio/studio/Michel Legrand/Michel Legrand by Michel Legrand/Watch what happens [Les Parapluies de Cherbourg].mp3,https://www.youtube.com/watch?v=-5BcqNixGLk,230.064,0,230,train,,ba1b8854-4ea6-46aa-ab95-daced704a0c6,2c330f54-9245-488b-b678-dc8a236d06b3,8b31e479-0b6b-36b4-89f1-6ff6d9af4fb6,2da71190-a28d-434f-bc52-87545e54b67b,0.9194454852004496,230
402,Tete Montoliu,Solo Piano,Cigales Al Ven,studio,data/midi/studio/Tete Montoliu/Solo Piano/Cigales Al Ven.midi,data/audio/studio/Tete Montoliu/Solo Piano/Cigales Al Ven.mp3,https://www.youtube.com/watch?v=2h8tZlpQqzw,303.192,0,303,train,,,,,,0.9399937166195412,7
2553,Dick Hyman,There Will Never Be Another You (Piano Solo) [Live],Boswil Boogie,live,data/midi/live/Dick Hyman/There Will Never Be Another You (Piano Solo) [Live]/Boswil Boogie.midi,data/audio/live/Dick Hyman/There Will Never Be Another You (Piano Solo) [Live]/Boswil Boogie.mp3,https://www.youtube.com/watch?v=ci3PV-71RvY,143.688,0,122,train,58315d73-05e5-45a2-83c6-993e17802d45,ce90077c-511b-44a3-a59a-3f3ace61a1b7,dab1ad75-3ea3-4071-91c4-7a66475599d4,795aaf9b-bf22-3c89-8247-0107c550cdb4,4ff98885-fa80-4413-a0cc-7353b2fc3bed,0.8924050632911391,151
367,Dave McKenna,Dave McKenna -  Solo,Chiaroscuro Blues,studio,data/midi/studio/Dave McKenna/Dave McKenna -  Solo/Chiaroscuro Blues.midi,data/audio/studio/Dave McKenna/Dave McKenna -  Solo/Chiaroscuro Blues.mp3,https://www.youtube.com/watch?v=EOMz070y9ew,207.36,0,207,train,,,,,,0.7837039952765205,97
479,Horace Parlan,In Copenhagen,A time For Love,studio,data/midi/studio/Horace Parlan/In Copenhagen/A time For Love.midi,data/audio/studio/Horace Parlan/In Copenhagen/A time For Love.mp3,https://www.youtube.com/watch?v=KzvNHhSBL8c,415.824,0,415,train,,,,,,0.9341386252516538,161
965,Vijay Iyer,Solo,Desiring,studio,data/midi/studio/Vijay Iyer/Solo/Desiring.midi,data/audio/studio/Vijay Iyer/Solo/Desiring.mp3,https://www.youtube.com/watch?v=08Nz7D3ozvQ,292.416,0,292,train,17f1c22a-04b5-47d0-9a7b-4392bc3da492,0f237157-a7ae-4dd8-97b5-58dfd29d949d,ba2ff5ad-b5a4-499b-aac1-b31fd093112b,2a081c28-9149-4d90-b5ee-84884556d519,3f3a2523-7ffd-40c1-869a-6c2610d1d32f,0.8809946714031971,77
2090,Jaki Byard,"The Maybeck Recital Series, Vol. 17","Collage Of Thelonious Monk - Live At Maybeck Recital Hall, Berkeley, CA  September 8, 1991",live,"data/midi/live/Jaki Byard/The Maybeck Recital Series, Vol. 17/Collage Of Thelonious Monk - Live At Maybeck Recital Hall, Berkeley, CA  September 8, 1991.midi","data/audio/live/Jaki Byard/The Maybeck Recital Series, Vol. 17/Collage Of Thelonious Monk - Live At Maybeck Recital Hall, Berkeley, CA  September 8, 1991.mp3",https://www.youtube.com/watch?v=bQpcb1mfExs,460.8,13,441,train,,,,,,0.8454600120264582,228
1801,Thelonious Monk,Solo Monk,I Hadn't Anyone Till You,studio,data/midi/studio/Thelonious Monk/Solo Monk/I Hadn't Anyone Till You.midi,data/audio/studio/Thelonious Monk/Solo Monk/I Hadn't Anyone Till You.mp3,https://www.youtube.com/watch?v=QzNBQqASHKI,198.552,0,198,val,7f9fdd26-881b-4b77-91a0-348b333f760a,d1d427b3-76c8-406e-b555-ca86979df81f,8e8c7417-c905-46b1-b42a-5260b4274ed4,24c4b186-c3b8-4bf1-a3db-6d89c68b0120,26297778-8c61-4123-a67f-ee6d5dfbe397,0.9184643510054844,157
296,Teddy Wilson,Solo Piano - The Keystone Transriptions,Summer's End,studio,data/midi/studio/Teddy Wilson/Solo Piano - The Keystone Transriptions/Summer's End.midi,data/audio/studio/Teddy Wilson/Solo Piano - The Keystone Transriptions/Summer's End.mp3,https://www.youtube.com/watch?v=Jhq5eMGsnnw,102.24,0,102,train,,c488f9df-0862-4f0a-8a9f-d98fb7c96c3b,2e89725a-ac85-414c-b3b2-70f0a82fae9a,77e30d77-923a-43eb-9a7c-c79b36c806e3,0f441370-478c-4ba1-9e5b-c471269b088a,0.3726708074534162,69
1788,Dick Hyman,Century Of Jazz Piano 5cd+dvd,In A Mist - Bixology,studio,data/midi/studio/Dick Hyman/Century Of Jazz Piano 5cd+dvd/In A Mist - Bixology.midi,data/audio/studio/Dick Hyman/Century Of Jazz Piano 5cd+dvd/In A Mist - Bixology.mp3,https://www.youtube.com/watch?v=e6-GaYRtGVc,246.696,0,246,test,,,,,,0.9265753424657536,121
2247,Brad Mehldau,Live in Marciac,Dat Dere - Live,live,data/midi/live/Brad Mehldau/Live in Marciac/Dat Dere - Live.midi,data/audio/live/Brad Mehldau/Live in Marciac/Dat Dere - Live.mp3,https://www.youtube.com/watch?v=lQPQv6y0g0c,329.064,0,276,train,7ec2565b-1c8b-4ab0-b4ae-6db86e72fb9a,4142fc41-8df9-4a94-9b83-b2f431a4f1e1,b7723b3f-9a35-438d-bc42-8ad8b5e027ae,e6e1610f-1c53-3c4a-aa95-3dd02b7578bf,bb535ee1-8490-49ed-a538-52e4e62161f0,0.9043630017452008,62
32,Dick Hyman,Autumn in New York - Dick Hyman Plays the Music of Vernon Duke,Now,studio,data/midi/studio/Dick Hyman/Autumn in New York - Dick Hyman Plays the Music of Vernon Duke/Now.midi,data/audio/studio/Dick Hyman/Autumn in New York - Dick Hyman Plays the Music of Vernon Duke/Now.mp3,https://www.youtube.com/watch?v=5QxO8dtZYDg,129.864,0,129,train,,,,,,0.9429158110882956,58
1942,Tete Montoliu,Solo Piano,Manuel,studio,data/midi/studio/Tete Montoliu/Solo Piano/Manuel.midi,data/audio/studio/Tete Montoliu/Solo Piano/Manuel.mp3,https://www.youtube.com/watch?v=A81B3T63HRk,321.36,0,321,val,a8273d03-45d8-4691-a888-795da264ab8a,fdc99fea-265b-4169-b869-0b4947983d82,769d402e-20c3-40ec-8369-86fe8120bce8,db0c49bb-2cb7-44a2-9144-35c146da34c3,e5bef149-6702-47f5-8847-f5f5162c796d,0.9625636418089248,7
67,George Shearing,The Shearing Piano,It Never Entered My Mind,studio,data/midi/studio/George Shearing/The Shearing Piano/It Never Entered My Mind.midi,data/audio/studio/George Shearing/The Shearing Piano/It Never Entered My Mind.mp3,https://www.youtube.com/watch?v=Zms0zI9wXwk,196.296,0,196,train,10f6adce-94a0-4e95-9a08-b2de2fcef5ea,29ae73cf-1a8a-420d-a03d-116f48fe853a,ef83af4c-4da9-47d1-b9bd-df9db18b28e9,a8693df3-63f0-42e3-a34c-c3d3d7edc77e,1acf26ff-0699-4034-ba7c-58e5e6b5fb2c,0.8442408376963351,16
1847,Abdullah Ibrahim,Dream Time,Did You Hear That Sound,studio,data/midi/studio/Abdullah Ibrahim/Dream Time/Did You Hear That Sound.midi,data/audio/studio/Abdullah Ibrahim/Dream Time/Did You Hear That Sound.mp3,https://www.youtube.com/watch?v=cgljvGwWv_c,173.232,0,173,val,,,,,,0.888888888888889,238
786,Teddy Wilson,Marian McPartland's Piano Jazz Radio Broadcast,Moon Glow,studio,data/midi/studio/Teddy Wilson/Marian McPartland's Piano Jazz Radio Broadcast/Moon Glow.midi,data/audio/studio/Teddy Wilson/Marian McPartland's Piano Jazz Radio Broadcast/Moon Glow.mp3,https://www.youtube.com/watch?v=AFx3GiG3pXc,190.032,0,190,train,,,,,,0.9014084507042254,232
1123,Michel Legrand,Michel Legrand by Michel Legrand,L'Amour fantôme (from 'L'Amour fantôme'),studio,data/midi/studio/Michel Legrand/Michel Legrand by Michel Legrand/L'Amour fantôme (from 'L'Amour fantôme').midi,data/audio/studio/Michel Legrand/Michel Legrand by Michel Legrand/L'Amour fantôme (from 'L'Amour fantôme').mp3,https://www.youtube.com/watch?v=vAjy0NxBfuY,251.088,0,251,train,3fccddc4-9e3c-48f2-b950-ec2be1861334,ba1b8854-4ea6-46aa-ab95-daced704a0c6,2c330f54-9245-488b-b678-dc8a236d06b3,b2037a79-a8fa-3f06-b7fd-209f86b722be,38618ded-6871-465e-9713-71517fcee033,0.9219101123595506,230
1117,George Shearing,The Shearing Piano,Stella By Starlight,studio,data/midi/studio/George Shearing/The Shearing Piano/Stella By Starlight.midi,data/audio/studio/George Shearing/The Shearing Piano/Stella By Starlight.mp3,https://www.youtube.com/watch?v=aA-kkWZRYHw,346.176,0,346,train,18293e94-191a-4e04-b987-dbe31d16ce57,29ae73cf-1a8a-420d-a03d-116f48fe853a,ef83af4c-4da9-47d1-b9bd-df9db18b28e9,e9e3df4a-cdbf-4280-b602-42175506c150,6a248d79-b866-41f2-a4d7-89a218ef00b5,0.8264167782240072,16
2681,Chick Corea,Plays,The Yellow Nimbus - Live in Paris  2018,live,data/midi/live/Chick Corea/Plays/The Yellow Nimbus - Live in Paris  2018.midi,data/audio/live/Chick Corea/Plays/The Yellow Nimbus - Live in Paris  2018.mp3,https://www.youtube.com/watch?v=XpreeeYqXr8,573.024,0,551,test,3ce69f05-cc8a-41f4-ba09-ef2e963d9d71,96a2ecff-3019-4024-b13d-cee406ef8531,8446fcca-109e-4c6d-a2ff-5a269b32b4c2,f909fff0-0bf6-4d6e-9ea5-f4ef92939aa9,75fec63e-86f2-4100-a043-6bf198fb2f9f,0.9632839224629418,137
1857,Hank Jones,SOLO 1976 A Tribute to Duke Ellington,Sophisticated Lady,studio,data/midi/studio/Hank Jones/SOLO 1976 A Tribute to Duke Ellington/Sophisticated Lady.midi,data/audio/studio/Hank Jones/SOLO 1976 A Tribute to Duke Ellington/Sophisticated Lady.mp3,https://www.youtube.com/watch?v=rJUq5HqI9Fg,158.304,0,158,val,43c7aa47-aa0e-42cf-8680-e40b1a564a45,55b7f2e2-d0b8-41a0-a66f-9e1b2540a951,80d610fe-7771-4226-aa9b-950944791698,48484c4f-8ad8-34ff-8da8-9097a8d3e2f7,dd1fe682-aab8-4575-9b42-86e9c76f555e,0.9060773480662984,174
2137,James Williams,"The Maybeck Recital Series, Vol. 42","'Round Midnight - Live At Maybeck Recital Hall, Berkeley, CA  August 27, 1995",live,"data/midi/live/James Williams/The Maybeck Recital Series, Vol. 42/'Round Midnight - Live At Maybeck Recital Hall, Berkeley, CA  August 27, 1995.midi","data/audio/live/James Williams/The Maybeck Recital Series, Vol. 42/'Round Midnight - Live At Maybeck Recital Hall, Berkeley, CA  August 27, 1995.mp3",https://www.youtube.com/watch?v=dnpiEzVaKS0,266.112,0,252,train,,,,,,0.8621844985481348,150
2134,Stanley Cowell,"The Maybeck Recital Series, Vol. 5","Lament - Live At Maybeck Recital Hall, Berkeley, CA  1990",live,"data/midi/live/Stanley Cowell/The Maybeck Recital Series, Vol. 5/Lament - Live At Maybeck Recital Hall, Berkeley, CA  1990.midi","data/audio/live/Stanley Cowell/The Maybeck Recital Series, Vol. 5/Lament - Live At Maybeck Recital Hall, Berkeley, CA  1990.mp3",https://www.youtube.com/watch?v=TNz9-TguNEY,273.072,0,257,train,3cbce69b-0066-491b-8f75-f1f99d829df6,b250721c-bd06-43f4-89a3-c43a5bf24232,a569ac3b-f21b-4773-84a6-f180a2b2aaf0,9d621203-ede0-321e-9b7e-48a9537af6d0,fb24ae66-b372-40eb-8fba-a28cc440b740,0.8772250114103148,193
2687,Edward Simon,Solo Live,Lush Life,live,data/midi/live/Edward Simon/Solo Live/Lush Life.midi,data/audio/live/Edward Simon/Solo Live/Lush Life.mp3,https://www.youtube.com/watch?v=2dP1gkOMm3k,385.776,0,370,test,,,,,,0.951756781358092,130
1965,Harold Mabern,Joy Spring,Thou Swell,studio,data/midi/studio/Harold Mabern/Joy Spring/Thou Swell.midi,data/audio/studio/Harold Mabern/Joy Spring/Thou Swell.mp3,https://www.youtube.com/watch?v=V3mmOLYrA0w,280.152,0,275,val,,,,,,0.8971613545816732,3
1322,Geri Allen,Flying Toward the Sound (A Solo Piano Excursion Inspired by Cecil Taylor. Mccoy Tyner and Herbie Hancock),Flying Toward the Sound,studio,data/midi/studio/Geri Allen/Flying Toward the Sound (A Solo Piano Excursion Inspired by Cecil Taylor. Mccoy Tyner and Herbie Hancock)/Flying Toward the Sound.midi,data/audio/studio/Geri Allen/Flying Toward the Sound (A Solo Piano Excursion Inspired by Cecil Taylor. Mccoy Tyner and Herbie Hancock)/Flying Toward the Sound.mp3,https://www.youtube.com/watch?v=C0UpTrYmk_w,363.624,0,363,train,32451941-aff3-44d2-af53-0fdf3349d07e,043e693d-c4c5-4aa3-8894-19176fd6e560,4d688d75-12e3-481d-bd0d-e4b0cf6cd719,4528ef85-8d84-3278-99df-8b91a09adde5,f7922936-aa9c-45ca-a7c2-69dc6f3a21d5,0.8835955056179775,75
1957,Art Tatum,"The Art Tatum Solo Masterpieces, Vol. 3",Crazy Rhythm,studio,"data/midi/studio/Art Tatum/The Art Tatum Solo Masterpieces, Vol. 3/Crazy Rhythm.midi","data/audio/studio/Art Tatum/The Art Tatum Solo Masterpieces, Vol. 3/Crazy Rhythm.mp3",https://www.youtube.com/watch?v=TusJHL0jrOk,175.68,0,175,val,,fdca5f37-0fbb-4438-b9b8-368c75e3719f,e073f6af-d696-4340-b847-e81fabc4d55b,2989fb51-2ad7-36bd-b558-73da8d6f09a1,97fe3181-ee63-4c17-981e-daa856c60bed,0.9043406706439006,22
1688,Dick Hyman,Century Of Jazz Piano 5cd+dvd,Deep Groove,studio,data/midi/studio/Dick Hyman/Century Of Jazz Piano 5cd+dvd/Deep Groove.midi,data/audio/studio/Dick Hyman/Century Of Jazz Piano 5cd+dvd/Deep Groove.mp3,https://www.youtube.com/watch?v=thp4l9qu45E,47.52,0,47,test,4e517682-7797-4949-bd23-11c9465dfd69,6ee1cbf7-67c4-48c6-926e-52248b4c95f3,dab1ad75-3ea3-4071-91c4-7a66475599d4,e92dc768-d05d-4f28-af5c-bbf27d3ab695,35213b14-daff-4c8a-af64-a44b4a106eb1,0.9036237471087124,121
1337,Kirk Lightsey,Lightsey 1,Habiba,studio,data/midi/studio/Kirk Lightsey/Lightsey 1/Habiba.midi,data/audio/studio/Kirk Lightsey/Lightsey 1/Habiba.mp3,https://www.youtube.com/watch?v=f0CgbvOWr44,327.024,0,327,train,,,,,,0.9308560677328316,95
1607,Art Tatum,"The Art Tatum Solo Masterpieces, Vol. 3",Prisoner Of Love,studio,"data/midi/studio/Art Tatum/The Art Tatum Solo Masterpieces, Vol. 3/Prisoner Of Love.midi","data/audio/studio/Art Tatum/The Art Tatum Solo Masterpieces, Vol. 3/Prisoner Of Love.mp3",https://www.youtube.com/watch?v=jptYZI-NiYQ,257.112,0,257,test,37816408-ae08-41a9-8a59-4ad4370e0083,fdca5f37-0fbb-4438-b9b8-368c75e3719f,e073f6af-d696-4340-b847-e81fabc4d55b,92a1f0c8-2cfb-3735-ad42-33de76273ed0,4d2a5598-42e2-4930-8bec-ac8047ba9689,0.9084846239347908,22
506,Gonzalo Rubalcaba,Fé,Preludio Corto 2 (Tu Amor Era Falso),studio,data/midi/studio/Gonzalo Rubalcaba/Fé/Preludio Corto 2 (Tu Amor Era Falso).midi,data/audio/studio/Gonzalo Rubalcaba/Fé/Preludio Corto 2 (Tu Amor Era Falso).mp3,https://www.youtube.com/watch?v=l0-RKgTO0ko,461.184,0,461,train,d6406235-b7aa-4cac-ac56-bb699497e6e4,5766ac4b-3ba4-47aa-b622-5c5df7476477,70053535-a3ae-4aad-a6cd-68c55085b843,06db77d4-1f33-4fa2-9d46-74d851a0c660,bee53c76-7b5f-4b6b-bb2b-3b8a3a9565f4,0.9115906053083828,39
1422,Gonzalo Rubalcaba,Fé,Maferefun,studio,data/midi/studio/Gonzalo Rubalcaba/Fé/Maferefun.midi,data/audio/studio/Gonzalo Rubalcaba/Fé/Maferefun.mp3,https://www.youtube.com/watch?v=Kw8_HO_uZ4E,422.304,0,422,train,fdb01236-70a4-4094-a040-57b33b15d218,5766ac4b-3ba4-47aa-b622-5c5df7476477,70053535-a3ae-4aad-a6cd-68c55085b843,9fd41649-8bae-43b6-b89f-147f2f58a4e8,3eab4064-6e9f-4647-a659-2f76d44b54cf,0.9695144900263456,39
764,Bill Evans,Alone,Midnight Mood,studio,data/midi/studio/Bill Evans/Alone/Midnight Mood.midi,data/audio/studio/Bill Evans/Alone/Midnight Mood.mp3,https://www.youtube.com/watch?v=Hn5w8-G-EL8,318.696,0,318,train,21128a74-932c-4c77-9661-190f42d5e51e,869ca18c-597b-4d94-9005-848d6ee64bcd,8247a3f2-3a8e-4256-b322-6c57b03a4e36,372d5969-1d9f-34dc-b458-59a8e0526b7c,ae10dcd4-71bd-44c6-94e6-bb71a98c78ce,0.9340463458110516,61
1228,Gonzalo Rubalcaba,Fé,Joao,studio,data/midi/studio/Gonzalo Rubalcaba/Fé/Joao.midi,data/audio/studio/Gonzalo Rubalcaba/Fé/Joao.mp3,https://www.youtube.com/watch?v=eoclxFTfw4Y,346.224,0,346,train,1a16b142-1cf3-4d77-b41e-5788d621ce72,5766ac4b-3ba4-47aa-b622-5c5df7476477,70053535-a3ae-4aad-a6cd-68c55085b843,d7563594-74e1-4f61-b3d3-47df6d87009c,dd09bf95-2e51-4435-bcdd-2a02d7e333a7,0.9421000981354268,39
2360,Dick Hyman,In Concert at the Old Mill Inn,Blackbird,live,data/midi/live/Dick Hyman/In Concert at the Old Mill Inn/Blackbird.midi,data/audio/live/Dick Hyman/In Concert at the Old Mill Inn/Blackbird.mp3,https://www.youtube.com/watch?v=4Yx06v2g_WM,193.728,0,182,train,,,,,,0.9014503532911864,18
1487,Denny Zeitlin,Homecoming,Brazilian Street Dance,studio,data/midi/studio/Denny Zeitlin/Homecoming/Brazilian Street Dance.midi,data/audio/studio/Denny Zeitlin/Homecoming/Brazilian Street Dance.mp3,https://www.youtube.com/watch?v=OBshnmH09F0,229.68,0,229,train,,,,,,0.8670454545454546,28
2773,Alan Broadbent,"The Maybeck Recital Series, Vol. 14","Sweet And Lovely - Live At Maybeck Recital Hall  Berkeley, CA",live,"data/midi/live/Alan Broadbent/The Maybeck Recital Series, Vol. 14/Sweet And Lovely - Live At Maybeck Recital Hall  Berkeley, CA.midi","data/audio/live/Alan Broadbent/The Maybeck Recital Series, Vol. 14/Sweet And Lovely - Live At Maybeck Recital Hall  Berkeley, CA.mp3",https://www.youtube.com/watch?v=JsrxO3wm3Lk,254.016,0,240,val,c4e752ba-f3bf-4409-bf07-0c5290e1f936,7e90343b-7ae1-4234-9de9-00337160fce3,8ce4615c-2788-4d3b-9466-524e1cb5738f,b8e9a2d9-987c-36ce-8dcc-968faa038666,2462f2e1-29aa-442c-a21d-bfcc12d14100,0.8878787878787878,32
30,Monty Alexander,Solo,Untitled,studio,data/midi/studio/Monty Alexander/Solo/Untitled.midi,data/audio/studio/Monty Alexander/Solo/Untitled.mp3,https://www.youtube.com/watch?v=LesfBANkC0Y,259.224,0,259,train,82d945f8-5436-480e-ab70-83eb9f19214e,0d55a750-ef7d-4845-a5fa-d19a1b543350,7c1f9644-46dc-47fa-b4a7-a7a9cc8a2a8f,700d4e71-7247-360d-8e58-4b5a45ef7753,f73c8686-e42f-4095-b5b5-8dca2fd0539f,0.8644995172191825,236
211,Art Tatum,"The Art Tatum Solo Masterpieces, Vol. 6",Danny Boy,studio,"data/midi/studio/Art Tatum/The Art Tatum Solo Masterpieces, Vol. 6/Danny Boy.midi","data/audio/studio/Art Tatum/The Art Tatum Solo Masterpieces, Vol. 6/Danny Boy.mp3",https://www.youtube.com/watch?v=5yoSHj1cef8,250.128,0,250,train,03a324a4-e93d-480f-95ae-630d2136e565,096dda47-78c8-4f4f-a130-b673dad90198,e073f6af-d696-4340-b847-e81fabc4d55b,dd9734a6-693f-3dca-a9af-9725f942243c,22f7ec4d-5430-434a-bc26-e26b7df092c1,0.9107344632768364,225
568,Mary Lou Williams,Piano Solos,How High the Moon,studio,data/midi/studio/Mary Lou Williams/Piano Solos/How High the Moon.midi,data/audio/studio/Mary Lou Williams/Piano Solos/How High the Moon.mp3,https://www.youtube.com/watch?v=BFYymWqfzok,132.936,0,133,train,13d25361-78ae-4372-87d1-7cfc66fc1b81,9cfb3ac1-82b2-42b4-9f81-8b78d616daa4,4a0c1055-ec66-47a0-a668-c60f48477ed2,416da0ab-10b6-3613-bafd-cc7e72f54ec3,ab425b50-de3c-40d6-920a-d5f284417f8d,0.7703831748775569,231
841,Art Tatum,"The Art Tatum Solo Masterpieces, Vol. 3",Begin The Beguine,studio,"data/midi/studio/Art Tatum/The Art Tatum Solo Masterpieces, Vol. 3/Begin The Beguine.midi","data/audio/studio/Art Tatum/The Art Tatum Solo Masterpieces, Vol. 3/Begin The Beguine.mp3",https://www.youtube.com/watch?v=4f34KvEANKg,178.128,0,178,train,a48d6843-6e81-4db8-b739-29f063551019,fdca5f37-0fbb-4438-b9b8-368c75e3719f,e073f6af-d696-4340-b847-e81fabc4d55b,6381bf22-8b83-3a7f-97b1-9584a88c3241,39792166-b13c-4dbe-8284-f5061f8ba5a0,0.9094982078853046,22
2577,Chick Corea,Plays,Children's Song No. 10 - Live in Paris  2018,live,data/midi/live/Chick Corea/Plays/Children's Song No. 10 - Live in Paris  2018.midi,data/audio/live/Chick Corea/Plays/Children's Song No. 10 - Live in Paris  2018.mp3,https://www.youtube.com/watch?v=8txavPW-MWk,229.752,0,209,train,07998978-a0e6-4713-b45d-aa07669b72c3,96a2ecff-3019-4024-b13d-cee406ef8531,8446fcca-109e-4c6d-a2ff-5a269b32b4c2,a09e54c3-ac03-48f1-a0b1-bed6e88279ad,dc7b56b4-53d2-4cce-882c-aa0a2c7fd9f4,0.9811460258780036,137
1452,Marcus Roberts,Alone With Three Giants,The Crave,studio,data/midi/studio/Marcus Roberts/Alone With Three Giants/The Crave.midi,data/audio/studio/Marcus Roberts/Alone With Three Giants/The Crave.mp3,https://www.youtube.com/watch?v=IL3a12m_U7M,215.232,0,215,train,,,,,,0.9337110481586404,212
1510,Dick Hyman,Century Of Jazz Piano 5cd+dvd,Christmas With Paul,studio,data/midi/studio/Dick Hyman/Century Of Jazz Piano 5cd+dvd/Christmas With Paul.midi,data/audio/studio/Dick Hyman/Century Of Jazz Piano 5cd+dvd/Christmas With Paul.mp3,https://www.youtube.com/watch?v=K9Qd-DBuFPA,38.04,0,38,train,4e61c2ed-5f36-410a-9dfa-1c2a0706a8d5,6ee1cbf7-67c4-48c6-926e-52248b4c95f3,dab1ad75-3ea3-4071-91c4-7a66475599d4,09090ab0-fcd8-44b3-8cac-975d24303c08,ae7a994d-31d3-4a38-94ea-bcadb46d2612,0.9523809523809524,121
926,John Hicks,Hicks Time,Hick's Time,studio,data/midi/studio/John Hicks/Hicks Time/Hick's Time.midi,data/audio/studio/John Hicks/Hicks Time/Hick's Time.mp3,https://www.youtube.com/watch?v=uBcD3T2KWiY,266.04,0,266,train,5ec5d9f2-4eff-4377-9fd9-e2e2efa808f1,cd2ecda8-fb5f-4429-90f2-2777da54ce72,8b7b131b-4917-4401-a5a7-840fffd4361c,9dad74da-461e-47fd-9168-244b8ca39462,a955c4f9-4fe7-4d02-960d-287a3271cc06,0.871494690988293,253
2529,George Cables,"The Maybeck Recital Series, Vol. 35","Lullaby - Live At Maybeck Recital Hall, Berkeley, CA  January 9, 1994",live,"data/midi/live/George Cables/The Maybeck Recital Series, Vol. 35/Lullaby - Live At Maybeck Recital Hall, Berkeley, CA  January 9, 1994.midi","data/audio/live/George Cables/The Maybeck Recital Series, Vol. 35/Lullaby - Live At Maybeck Recital Hall, Berkeley, CA  January 9, 1994.mp3",https://www.youtube.com/watch?v=oJUq1lBlF40,309.0,0,292,train,41e74c1c-03ea-489a-b374-491306d84bbc,d8c202d7-11b6-442c-9f84-ca6d5206988d,7d3aa1dd-5e8b-47f3-a65b-41d78c725ce3,fb1a6250-e997-3ec8-98c9-2acb3f5d9ce7,d2ed7d00-df68-4864-b83d-319579863087,0.8692185007974482,201
