artist,artist_id,track,track_duration,composer,composition_id,score_path,midi_path,youtube_links,quality,perf_id,album,album_date,repetition,split
Grigory Sokolov,12,"English Suite No. 2 in A Minor, BWV 807: I. Prélude",263.146,Johann Sebastian Bach,571,"Johann_Sebastian_Bach/English_Suite_No.2_in_A_minor,_BWV_807/1._Prelude/J.S._Bach_English_Suite_No.2_In_A_Minor_BWV_807_-_1._Prelude.mxl","Johann_Sebastian_Bach/English_Suite_No.2_in_A_minor,_BWV_807/1._Prelude/02761.mid",https://www.youtube.com/watch?v=lvh_eZy858M,,02761,"Bach: Goldberg Variations, BWV 988",2012-01-01,,train
Murray Perahia,13,"English Suite No. 2 in A Minor, BWV 807: I. Prélude",286.493,Johann Sebastian Bach,571,"Johann_Sebastian_Bach/English_Suite_No.2_in_A_minor,_BWV_807/1._Prelude/J.S._Bach_English_Suite_No.2_In_A_Minor_BWV_807_-_1._Prelude.mxl","Johann_Sebastian_Bach/English_Suite_No.2_in_A_minor,_BWV_807/1._Prelude/02762.mid",https://www.youtube.com/watch?v=S4za_qkV3Lc,,02762,"Bach: English Suites Nos. 2, 4 & 5",1999-01-11,,train
Glenn Gould,15,"English Suite No. 2 in A Minor, BWV 807: I. Prélude",271.786,Johann Sebastian Bach,571,"Johann_Sebastian_Bach/English_Suite_No.2_in_A_minor,_BWV_807/1._Prelude/J.S._Bach_English_Suite_No.2_In_A_Minor_BWV_807_-_1._Prelude.mxl","Johann_Sebastian_Bach/English_Suite_No.2_in_A_minor,_BWV_807/1._Prelude/02763.mid",https://www.youtube.com/watch?v=UJb8nPgj6tY,,02763,"Bach: The English Suites Nos. 1-6, BWV 806-811 (Gould Remastered)",1977,,validation
Glenn Gould,15,"English Suite No. 2 in A Minor, BWV 807: I. Prelude",272.333,Johann Sebastian Bach,571,"Johann_Sebastian_Bach/English_Suite_No.2_in_A_minor,_BWV_807/1._Prelude/J.S._Bach_English_Suite_No.2_In_A_Minor_BWV_807_-_1._Prelude.mxl","Johann_Sebastian_Bach/English_Suite_No.2_in_A_minor,_BWV_807/1._Prelude/02764.mid",https://www.youtube.com/watch?v=UeST3FWEqj4,,02764,32 Short Films About Glenn Gould: The Sound of Genius (Original Motion Picture Soundtrack),1956,,train
Alicia de Larrocha,18,"English Suite No. 2 in A Minor, BWV 807: 1. Prélude",280.866,Johann Sebastian Bach,571,"Johann_Sebastian_Bach/English_Suite_No.2_in_A_minor,_BWV_807/1._Prelude/J.S._Bach_English_Suite_No.2_In_A_Minor_BWV_807_-_1._Prelude.mxl","Johann_Sebastian_Bach/English_Suite_No.2_in_A_minor,_BWV_807/1._Prelude/02765.mid",https://www.youtube.com/watch?v=-cmoD4aIK-k,,02765,"Bach, J.S.: Concerto in the Italian Style; French Suite No. 6; English Suite No. 2; Fantasia in C Minor",1972-10-01,,train
Friedrich Gulda,24,"English Suite No. 2 In A Minor, BWV 807: 1. Prelude",305.76,Johann Sebastian Bach,571,"Johann_Sebastian_Bach/English_Suite_No.2_in_A_minor,_BWV_807/1._Prelude/J.S._Bach_English_Suite_No.2_In_A_Minor_BWV_807_-_1._Prelude.mxl","Johann_Sebastian_Bach/English_Suite_No.2_in_A_minor,_BWV_807/1._Prelude/02766.mid",https://www.youtube.com/watch?v=-GCLoP5zzxU,,02766,Gulda Plays Bach,2008-01-01,,train
Ivo Pogorelich,46,"English Suite No. 2 in A Minor, BWV 807: I. Prelude",401.426,Johann Sebastian Bach,571,"Johann_Sebastian_Bach/English_Suite_No.2_in_A_minor,_BWV_807/1._Prelude/J.S._Bach_English_Suite_No.2_In_A_Minor_BWV_807_-_1._Prelude.mxl","Johann_Sebastian_Bach/English_Suite_No.2_in_A_minor,_BWV_807/1._Prelude/02767.mid",https://www.youtube.com/watch?v=Tlrs9VbPwEo,,02767,"Bach, J.S.: English Suites No. 2 & 3 / Scarlatti: 4 Sonatas",1986-01-01,repetition,train
András Schiff,4,"English Suite No. 2 In A Minor, BWV 807: 3. Courante",99.333,Johann Sebastian Bach,572,,"Johann_Sebastian_Bach/English_Suite_No.2_in_A_minor,_BWV_807/3._Courante/02768.mid",https://www.youtube.com/watch?v=BqV58HDjX5w,,02768,András Schiff Plays Bach,2022-02-15,,train
András Schiff,4,"English Suite No. 2 In A Minor, BWV 807: 3. Courante",99.786,Johann Sebastian Bach,572,,"Johann_Sebastian_Bach/English_Suite_No.2_in_A_minor,_BWV_807/3._Courante/02769.mid",https://www.youtube.com/watch?v=OsdrHJXH60o,,02769,Bach: Solo Keyboard Works,2003-01-01,,validation
András Schiff,4,"English Suite No.2 in A minor, BWV 807: 3. Courante",98.466,Johann Sebastian Bach,572,,"Johann_Sebastian_Bach/English_Suite_No.2_in_A_minor,_BWV_807/3._Courante/02770.mid",https://www.youtube.com/watch?v=Ke4n1APQ0f4,,02770,The English Suites; Suites Nos.1 - 6,1988-01-01,,train
Vladimir Ashkenazy,6,"English Suite No. 2 in A Minor, BWV 807: 3. Courante",111.053,Johann Sebastian Bach,572,,"Johann_Sebastian_Bach/English_Suite_No.2_in_A_minor,_BWV_807/3._Courante/02771.mid",https://www.youtube.com/watch?v=HHPA_CJPQbg,,02771,Bach: English Suites 1-3,2021-10-15,,train
Martha Argerich,7,"English Suite No. 2 in A Minor, BWV 807: III. Courante",91.6,Johann Sebastian Bach,572,,"Johann_Sebastian_Bach/English_Suite_No.2_in_A_minor,_BWV_807/3._Courante/02772.mid",https://www.youtube.com/watch?v=B6czKS75Oes,,02772,"Bach, J.S.: Toccata BWV 911; Partita No. 2; English Suite No. 2",2000-01-01,,train
Grigory Sokolov,12,"English Suite No. 2 in A Minor, BWV 807: III. Courante",128.933,Johann Sebastian Bach,572,,"Johann_Sebastian_Bach/English_Suite_No.2_in_A_minor,_BWV_807/3._Courante/02773.mid",https://www.youtube.com/watch?v=Ka4nOdmnIG4,,02773,"Bach: Goldberg Variations, BWV 988",2012-01-01,,train
Murray Perahia,13,"English Suite No. 2 in A Minor, BWV 807: III. Courante",97.773,Johann Sebastian Bach,572,,"Johann_Sebastian_Bach/English_Suite_No.2_in_A_minor,_BWV_807/3._Courante/02774.mid",https://www.youtube.com/watch?v=X3Wd0IejknI,,02774,"Bach: English Suites Nos. 2, 4 & 5",1999-01-11,,validation
Glenn Gould,15,"English Suite No. 2 in A Minor, BWV 807: III. Courante",71.2,Johann Sebastian Bach,572,,"Johann_Sebastian_Bach/English_Suite_No.2_in_A_minor,_BWV_807/3._Courante/02775.mid",https://www.youtube.com/watch?v=QG_-DLerJRc,,02775,Glenn Gould plays Bach: English Suites BWV 806-811; French Suites BWV 812-817; Overture in the French Style BWV 831,1973,,train
Alicia de Larrocha,18,"English Suite No. 2 in A Minor, BWV 807: 3. Courante",89.866,Johann Sebastian Bach,572,,"Johann_Sebastian_Bach/English_Suite_No.2_in_A_minor,_BWV_807/3._Courante/02776.mid",https://www.youtube.com/watch?v=OSsiqmsqvcg,,02776,"Bach, J.S.: Concerto in the Italian Style; French Suite No. 6; English Suite No. 2; Fantasia in C Minor",1972-10-01,,train
Friedrich Gulda,24,"English Suite No. 2 In A Minor, BWV 807: 3. Courante",87.24,Johann Sebastian Bach,572,,"Johann_Sebastian_Bach/English_Suite_No.2_in_A_minor,_BWV_807/3._Courante/02777.mid",https://www.youtube.com/watch?v=jDRGKE2KVn4,,02777,Gulda Plays Bach,2008-01-01,,train
Ivo Pogorelich,46,"English Suite No. 2 in A Minor, BWV 807: III. Courante",105.333,Johann Sebastian Bach,572,,"Johann_Sebastian_Bach/English_Suite_No.2_in_A_minor,_BWV_807/3._Courante/02778.mid",https://www.youtube.com/watch?v=xpWunsJJZ5E,,02778,"Bach, J.S.: English Suites No. 2 & 3 / Scarlatti: 4 Sonatas",1986-01-01,,train
András Schiff,4,"English Suite No. 2 In A Minor, BWV 807: 2. Allemande",194.573,Johann Sebastian Bach,573,,"Johann_Sebastian_Bach/English_Suite_No.2_in_A_minor,_BWV_807/2._Allemande/02779.mid",https://www.youtube.com/watch?v=WuLqjIV5CSg,,02779,Bach: Solo Keyboard Works,2003-01-01,,train
András Schiff,4,"English Suite No. 2 In A Minor, BWV 807: 2. Allemande",194.666,Johann Sebastian Bach,573,,"Johann_Sebastian_Bach/English_Suite_No.2_in_A_minor,_BWV_807/2._Allemande/02780.mid",https://www.youtube.com/watch?v=-EWg7GJyJHA,,02780,"Bach, J.S.: The Solo Keyboard Works",1996-01-01,,train
András Schiff,4,"English Suite No.2 in A minor, BWV 807: 2. Allemande",195.533,Johann Sebastian Bach,573,,"Johann_Sebastian_Bach/English_Suite_No.2_in_A_minor,_BWV_807/2._Allemande/02781.mid",https://www.youtube.com/watch?v=gVV2qxTQDMk,,02781,The English Suites; Suites Nos.1 - 6,1988-01-01,,train
Vladimir Ashkenazy,6,"English Suite No. 2 in A Minor, BWV 807: 2. Allemande",146.133,Johann Sebastian Bach,573,,"Johann_Sebastian_Bach/English_Suite_No.2_in_A_minor,_BWV_807/2._Allemande/02782.mid",https://www.youtube.com/watch?v=FWiosnU3bOI,,02782,Bach: English Suites 1-3,2021-10-15,,train
Martha Argerich,7,"English Suite No. 2 in A Minor, BWV 807: II. Allemande",176.4,Johann Sebastian Bach,573,,"Johann_Sebastian_Bach/English_Suite_No.2_in_A_minor,_BWV_807/2._Allemande/02783.mid",https://www.youtube.com/watch?v=yWc80chRpq8,,02783,"Bach, J.S.: Toccata BWV 911; Partita No. 2; English Suite No. 2",2000-01-01,,train
Grigory Sokolov,12,"English Suite No. 2 in A Minor, BWV 807: II. Allemande",190.68,Johann Sebastian Bach,573,,"Johann_Sebastian_Bach/English_Suite_No.2_in_A_minor,_BWV_807/2._Allemande/02784.mid",https://www.youtube.com/watch?v=NGBWyPi48-Q,,02784,"Bach: Goldberg Variations, BWV 988",2012-01-01,,train
Murray Perahia,13,"English Suite No. 2 in A Minor, BWV 807: II. Allemande",220.0,Johann Sebastian Bach,573,,"Johann_Sebastian_Bach/English_Suite_No.2_in_A_minor,_BWV_807/2._Allemande/02785.mid",https://www.youtube.com/watch?v=skCU2hjAaBA,,02785,"Bach: English Suites Nos. 2, 4 & 5",1999-01-11,,train
Alicia de Larrocha,18,"English Suite No. 2 in A Minor, BWV 807: 2. Allemande",192.533,Johann Sebastian Bach,573,,"Johann_Sebastian_Bach/English_Suite_No.2_in_A_minor,_BWV_807/2._Allemande/02786.mid",https://www.youtube.com/watch?v=oVXG5lnjmBw,,02786,"Bach, J.S.: Concerto in the Italian Style; French Suite No. 6; English Suite No. 2; Fantasia in C Minor",1972-10-01,,train
Friedrich Gulda,24,"English Suite No. 2 In A Minor, BWV 807: 2. Allemande",173.746,Johann Sebastian Bach,573,,"Johann_Sebastian_Bach/English_Suite_No.2_in_A_minor,_BWV_807/2._Allemande/02787.mid",https://www.youtube.com/watch?v=UcwADkez7Eg,,02787,Gulda Plays Bach,2008-01-01,,train
Ivo Pogorelich,46,"English Suite No. 2 in A Minor, BWV 807: II. Allemande",249.666,Johann Sebastian Bach,573,,"Johann_Sebastian_Bach/English_Suite_No.2_in_A_minor,_BWV_807/2._Allemande/02788.mid",https://www.youtube.com/watch?v=ZJ0WG0tJuU8,,02788,"Bach, J.S.: English Suites No. 2 & 3 / Scarlatti: 4 Sonatas",1986-01-01,,train
Sviatoslav Richter,0,"French Suite No.6 in E, BWV 817: 1. Allemande",170.266,Johann Sebastian Bach,574,,"Johann_Sebastian_Bach/French_Suite_No.6_in_E,_BWV_817/1._Allemande/02789.mid",https://www.youtube.com/watch?v=DdjkZc27drQ,,02789,Richter The Master - Bach,1993-01-01,,validation
András Schiff,4,"French Suite No. 6 in E, BWV 817: 1. Allemande",135.906,Johann Sebastian Bach,574,,"Johann_Sebastian_Bach/French_Suite_No.6_in_E,_BWV_817/1._Allemande/02790.mid",https://www.youtube.com/watch?v=cLQn772KiB4,,02790,András Schiff Plays Bach,2022-02-15,,train
Vladimir Ashkenazy,6,"French Suite No. 6 in E, BWV 817: 1. Allemande",144.615,Johann Sebastian Bach,574,,"Johann_Sebastian_Bach/French_Suite_No.6_in_E,_BWV_817/1._Allemande/02791.mid",https://www.youtube.com/watch?v=IIUaaM-F6kM,,02791,"Bach: French Suites, BWV 812-817",2017-06-30,,train
Murray Perahia,13,"French Suite No. 6 in E Major, BWV 817: I. Allemande",163.146,Johann Sebastian Bach,574,,"Johann_Sebastian_Bach/French_Suite_No.6_in_E,_BWV_817/1._Allemande/02792.mid",https://www.youtube.com/watch?v=F5LnNe5NLiM,,02792,Johann Sebastian Bach: The French Suites,2016-10-07,,train
Alicia de Larrocha,18,"French Suite No. 6 in E Major, BWV 817: 1. Allemande",142.946,Johann Sebastian Bach,574,,"Johann_Sebastian_Bach/French_Suite_No.6_in_E,_BWV_817/1._Allemande/02793.mid",https://www.youtube.com/watch?v=yD9zYqyDgt4,,02793,The Art of Alicia de Larrocha,2003-01-01,,test
Robert Casadesus,21,"French Suite No. 6 in E Major, BWV 817: I. Allemande",127.253,Johann Sebastian Bach,574,,"Johann_Sebastian_Bach/French_Suite_No.6_in_E,_BWV_817/1._Allemande/02795.mid",https://www.youtube.com/watch?v=CiqGcGwPvBI,,02795,Bach: Concerto for 3 Keyboards & French Suite No. 6,1951,,train
Sviatoslav Richter,0,"French Suite No.6 in E, BWV 817: 3. Sarabande",266.0,Johann Sebastian Bach,575,,"Johann_Sebastian_Bach/French_Suite_No.6_in_E,_BWV_817/3._Sarabande/02796.mid",https://www.youtube.com/watch?v=7bZj0AwspP0,,02796,Richter The Master - Bach,1993-01-01,,train
András Schiff,4,"French Suite No. 6 in E, BWV 817: 3. Sarabande",203.16,Johann Sebastian Bach,575,,"Johann_Sebastian_Bach/French_Suite_No.6_in_E,_BWV_817/3._Sarabande/02797.mid",https://www.youtube.com/watch?v=cG5MVtGsrw0,,02797,"Bach, J.S.: The Solo Keyboard Works",1996-01-01,,train
András Schiff,4,"French Suite No. 6 in E, BWV 817: 3. Sarabande",203.173,Johann Sebastian Bach,575,,"Johann_Sebastian_Bach/French_Suite_No.6_in_E,_BWV_817/3._Sarabande/02798.mid",https://www.youtube.com/watch?v=92gUW3IrZDo,,02798,"Bach, J.S.: French Suites Nos. 1-6/Italian Concerto etc.",1993-01-01,,train
Murray Perahia,13,"French Suite No. 6 in E Major, BWV 817: III. Sarabande",197.16,Johann Sebastian Bach,575,,"Johann_Sebastian_Bach/French_Suite_No.6_in_E,_BWV_817/3._Sarabande/02799.mid",https://www.youtube.com/watch?v=6sMio2jsA38,,02799,Johann Sebastian Bach: The French Suites,2016-10-07,,train
Robert Casadesus,21,"French Suite No. 6 in E Major, BWV 817: III. Sarabande",211.56,Johann Sebastian Bach,575,,"Johann_Sebastian_Bach/French_Suite_No.6_in_E,_BWV_817/3._Sarabande/02800.mid",https://www.youtube.com/watch?v=czudDmZyojQ,,02800,Bach: Concerto for 3 Keyboards & French Suite No. 6,1951,,train
Sviatoslav Richter,0,"French Suite No.6 in E, BWV 817: 5. Polonaise",117.04,Johann Sebastian Bach,576,,"Johann_Sebastian_Bach/French_Suite_No.6_in_E,_BWV_817/5._Polonaise/02801.mid",https://www.youtube.com/watch?v=U025Waf7M90,,02801,Richter The Master - Bach,1993-01-01,,train
András Schiff,4,"French Suite No. 6 in E, BWV 817: 5. Polonaise",89.026,Johann Sebastian Bach,576,,"Johann_Sebastian_Bach/French_Suite_No.6_in_E,_BWV_817/5._Polonaise/02802.mid",https://www.youtube.com/watch?v=BSERfKFLMVM,,02802,"Bach, J.S.: The Solo Keyboard Works",1996-01-01,,train
András Schiff,4,"French Suite No. 6 in E, BWV 817: 5. Polonaise",89.04,Johann Sebastian Bach,576,,"Johann_Sebastian_Bach/French_Suite_No.6_in_E,_BWV_817/5._Polonaise/02803.mid",https://www.youtube.com/watch?v=xnnV_kqCCBo,,02803,"Bach, J.S.: French Suites Nos. 1-6/Italian Concerto etc.",1993-01-01,,train
Vladimir Ashkenazy,6,"French Suite No. 6 in E, BWV 817: 5. Polonaise",107.135,Johann Sebastian Bach,576,,"Johann_Sebastian_Bach/French_Suite_No.6_in_E,_BWV_817/5._Polonaise/02804.mid",https://www.youtube.com/watch?v=SvZfjIDqYIU,,02804,"Bach: French Suites, BWV 812-817",2017-06-30,,train
Murray Perahia,13,"French Suite No. 6 In E Major, BWV 817: V. Polonaise",88.826,Johann Sebastian Bach,576,,"Johann_Sebastian_Bach/French_Suite_No.6_in_E,_BWV_817/5._Polonaise/02805.mid",https://www.youtube.com/watch?v=R-FrfS_Wb78,,02805,Johann Sebastian Bach: The French Suites,2016-10-07,,train
Alicia de Larrocha,18,"French Suite No. 6 in E Major, BWV 817: 5. Polonaise",86.4,Johann Sebastian Bach,576,,"Johann_Sebastian_Bach/French_Suite_No.6_in_E,_BWV_817/5._Polonaise/02806.mid",https://www.youtube.com/watch?v=vs3kD3Mp_vI,,02806,The Art of Alicia de Larrocha,2003-01-01,,train
Robert Casadesus,21,"French Suite No. 6 in E Major, BWV 817: V. Polonaise",83.52,Johann Sebastian Bach,576,,"Johann_Sebastian_Bach/French_Suite_No.6_in_E,_BWV_817/5._Polonaise/02808.mid",https://www.youtube.com/watch?v=4tmZmhEA2nE,,02808,Bach: Concerto for 3 Keyboards & French Suite No. 6,1951,,train
Sviatoslav Richter,0,"French Suite No.6 in E, BWV 817: 4. Gavotte",71.56,Johann Sebastian Bach,577,,"Johann_Sebastian_Bach/French_Suite_No.6_in_E,_BWV_817/4._Gavotte/02809.mid",https://www.youtube.com/watch?v=vNlItUMwpxk,,02809,Richter The Master - Bach,1993-01-01,,train
András Schiff,4,"French Suite No. 6 in E, BWV 817: 4. Gavotte",69.573,Johann Sebastian Bach,577,,"Johann_Sebastian_Bach/French_Suite_No.6_in_E,_BWV_817/4._Gavotte/02810.mid",https://www.youtube.com/watch?v=cXRuWUivHCA,,02810,András Schiff Plays Bach,2022-02-15,,train
András Schiff,4,"French Suite No. 6 in E, BWV 817: 4. Gavotte",69.56,Johann Sebastian Bach,577,,"Johann_Sebastian_Bach/French_Suite_No.6_in_E,_BWV_817/4._Gavotte/02811.mid",https://www.youtube.com/watch?v=zaYwiCZsWhs,,02811,"Bach, J.S.: French Suites Nos. 1-6/Italian Concerto etc.",1993-01-01,,train
Vladimir Ashkenazy,6,"French Suite No. 6 in E, BWV 817: 4. Gavotte",68.308,Johann Sebastian Bach,577,,"Johann_Sebastian_Bach/French_Suite_No.6_in_E,_BWV_817/4._Gavotte/02812.mid",https://www.youtube.com/watch?v=Q6qLhnLLsi8,,02812,"Bach: French Suites, BWV 812-817",2017-06-30,,validation
Murray Perahia,13,"French Suite No. 6 in E Major, BWV 817: IV. Gavotte",65.533,Johann Sebastian Bach,577,,"Johann_Sebastian_Bach/French_Suite_No.6_in_E,_BWV_817/4._Gavotte/02813.mid",https://www.youtube.com/watch?v=lNMUY3YQ0Uk,,02813,Johann Sebastian Bach: The French Suites,2016-10-07,,train
Alicia de Larrocha,18,"French Suite No. 6 in E Major, BWV 817: 4. Gavotte",69.72,Johann Sebastian Bach,577,,"Johann_Sebastian_Bach/French_Suite_No.6_in_E,_BWV_817/4._Gavotte/02814.mid",https://www.youtube.com/watch?v=u8pOX28ejvo,,02814,The Art of Alicia de Larrocha,2003-01-01,,train
Robert Casadesus,21,"French Suite No. 6 in E Major, BWV 817: IV. Gavotte",61.04,Johann Sebastian Bach,577,,"Johann_Sebastian_Bach/French_Suite_No.6_in_E,_BWV_817/4._Gavotte/02816.mid",https://www.youtube.com/watch?v=1ROjbqF-zrY,,02816,Bach: Concerto for 3 Keyboards & French Suite No. 6,1951,,train
Sviatoslav Richter,0,"French Suite No.6 in E, BWV 817: 6. Menuet",94.16,Johann Sebastian Bach,578,,"Johann_Sebastian_Bach/French_Suite_No.6_in_E,_BWV_817/6._Menuet/02817.mid",https://www.youtube.com/watch?v=5S46_V-HZko,,02817,Richter The Master - Bach,1993-01-01,,train
András Schiff,4,"French Suite No. 6 in E, BWV 817: 6. Menuet",90.906,Johann Sebastian Bach,578,,"Johann_Sebastian_Bach/French_Suite_No.6_in_E,_BWV_817/6._Menuet/02818.mid",https://www.youtube.com/watch?v=jPGYQa4rj4s,,02818,András Schiff Plays Bach,2022-02-15,,train
András Schiff,4,"French Suite No. 6 in E, BWV 817: 6. Menuet",90.893,Johann Sebastian Bach,578,,"Johann_Sebastian_Bach/French_Suite_No.6_in_E,_BWV_817/6._Menuet/02819.mid",https://www.youtube.com/watch?v=bQEyCu10erM,,02819,"Bach, J.S.: French Suites Nos. 1-6/Italian Concerto etc.",1993-01-01,,train
Vladimir Ashkenazy,6,"French Suite No. 6 in E, BWV 817: 7. Petit",80.522,Johann Sebastian Bach,580,,"Johann_Sebastian_Bach/French_Suite_No.6_in_E,_BWV_817/7._Bourrée/02820.mid",https://www.youtube.com/watch?v=n9V8YXBk_Ks,,02820,"Bach: French Suites, BWV 812-817",2017-06-30,,train
Alicia de Larrocha,18,"French Suite No. 6 in E Major, BWV 817: 6. Menuet",82.853,Johann Sebastian Bach,578,,"Johann_Sebastian_Bach/French_Suite_No.6_in_E,_BWV_817/6._Menuet/02821.mid",https://www.youtube.com/watch?v=LEjmqmP32pw,,02821,The Art of Alicia de Larrocha,2003-01-01,,test
Sviatoslav Richter,0,"French Suite No.6 in E, BWV 817: 8. Gigue",154.106,Johann Sebastian Bach,579,,"Johann_Sebastian_Bach/French_Suite_No.6_in_E,_BWV_817/8._Gigue/02823.mid",https://www.youtube.com/watch?v=olOjfRoTkY0,,02823,Richter The Master - Bach,1993-01-01,,train
András Schiff,4,"French Suite No. 6 in E, BWV 817: 8. Gigue",136.133,Johann Sebastian Bach,579,,"Johann_Sebastian_Bach/French_Suite_No.6_in_E,_BWV_817/8._Gigue/02824.mid",https://www.youtube.com/watch?v=Ho5YUZC2RAo,,02824,András Schiff Plays Bach,2022-02-15,,train
Vladimir Ashkenazy,6,"French Suite No. 6 in E, BWV 817: 8. Gigue",142.627,Johann Sebastian Bach,579,,"Johann_Sebastian_Bach/French_Suite_No.6_in_E,_BWV_817/8._Gigue/02825.mid",https://www.youtube.com/watch?v=f3zWoz8Khi8,,02825,"Bach: French Suites, BWV 812-817",2017-06-30,,train
Murray Perahia,13,"French Suite No. 6 in E Major, BWV 817: VIII. Gigue",151.533,Johann Sebastian Bach,579,,"Johann_Sebastian_Bach/French_Suite_No.6_in_E,_BWV_817/8._Gigue/02826.mid",https://www.youtube.com/watch?v=V0HTmjF1HIQ,,02826,Johann Sebastian Bach: The French Suites,2016-10-07,,train
Glenn Gould,15,"French Suite No. 6 in E Major, BWV 817: VIII. Gigue",124.72,Johann Sebastian Bach,579,,"Johann_Sebastian_Bach/French_Suite_No.6_in_E,_BWV_817/8._Gigue/02827.mid",https://www.youtube.com/watch?v=ueul3nASK64,,02827,Glenn Gould joue Bach,2007-04-20,,test
Glenn Gould,15,"French Suite No. 6 in E Major, BWV 817: VIII. Gigue",125.333,Johann Sebastian Bach,579,,"Johann_Sebastian_Bach/French_Suite_No.6_in_E,_BWV_817/8._Gigue/02828.mid",https://www.youtube.com/watch?v=31f6fgMDbvI,,02828,"Bach: The French Suites Nos. 5 & 6, BWV 816 & 817; Overture in the French Style, BWV 831 (Gould Remastered)",1974,,train
Alicia de Larrocha,18,"French Suite No. 6 in E Major, BWV 817: 8. Gigue",136.0,Johann Sebastian Bach,579,,"Johann_Sebastian_Bach/French_Suite_No.6_in_E,_BWV_817/8._Gigue/02829.mid",https://www.youtube.com/watch?v=UK7lqFcny9Y,,02829,"Bach, J.S.: Concerto in the Italian Style; French Suite No. 6; English Suite No. 2; Fantasia in C Minor",1972-10-01,,train
Robert Casadesus,21,"French Suite No. 6 in E Major, BWV 817: VIII. Gigue",124.106,Johann Sebastian Bach,579,,"Johann_Sebastian_Bach/French_Suite_No.6_in_E,_BWV_817/8._Gigue/02830.mid",https://www.youtube.com/watch?v=EHNDtjDVp68,,02830,Bach: Concerto for 3 Keyboards & French Suite No. 6,1951,,test
Sviatoslav Richter,0,"French Suite No.6 in E, BWV 817: 7. Bourrée",74.466,Johann Sebastian Bach,580,,"Johann_Sebastian_Bach/French_Suite_No.6_in_E,_BWV_817/7._Bourrée/02831.mid",https://www.youtube.com/watch?v=ksFpDbS7akg,,02831,Richter The Master - Bach,1993-01-01,,train
Vladimir Ashkenazy,6,"French Suite No. 6 in E, BWV 817: 6. Bourrée",90.722,Johann Sebastian Bach,578,,"Johann_Sebastian_Bach/French_Suite_No.6_in_E,_BWV_817/6._Menuet/02832.mid",https://www.youtube.com/watch?v=JY4FZwPILO4,,02832,"Bach: French Suites, BWV 812-817",2017-06-30,,test
Murray Perahia,13,"French Suite No. 6 in E Major, BWV 817: VII. Bourrée",83.653,Johann Sebastian Bach,578,,"Johann_Sebastian_Bach/French_Suite_No.6_in_E,_BWV_817/6._Menuet/02833.mid",https://www.youtube.com/watch?v=zyHZ5FQrrEM,,02833,Johann Sebastian Bach: The French Suites,2016-10-07,,train
Glenn Gould,15,"French Suite No. 6 in E Major, BWV 817: VII. Bourée",58.186,Johann Sebastian Bach,578,,"Johann_Sebastian_Bach/French_Suite_No.6_in_E,_BWV_817/6._Menuet/02834.mid",https://www.youtube.com/watch?v=2g80n9DPWRs,,02834,Glenn Gould joue Bach,2007-04-20,w/o repetition,train
Alicia de Larrocha,18,"French Suite No. 6 in E Major, BWV 817: 7. Bourrée",87.146,Johann Sebastian Bach,580,,"Johann_Sebastian_Bach/French_Suite_No.6_in_E,_BWV_817/7._Bourrée/02835.mid",https://www.youtube.com/watch?v=zzy89IRCBtw,,02835,The Art of Alicia de Larrocha,2003-01-01,,train
Robert Casadesus,21,"French Suite No. 6 in E Major, BWV 817: VII. Bourée",92.173,Johann Sebastian Bach,578,,"Johann_Sebastian_Bach/French_Suite_No.6_in_E,_BWV_817/6._Menuet/02837.mid",https://www.youtube.com/watch?v=WJXJx_6aqWU,,02837,Bach: Concerto for 3 Keyboards & French Suite No. 6,1951,,test
Sviatoslav Richter,0,"French Suite No.6 in E, BWV 817: 2. Courante",109.4,Johann Sebastian Bach,581,,"Johann_Sebastian_Bach/French_Suite_No.6_in_E,_BWV_817/2._Courante/02838.mid",https://www.youtube.com/watch?v=Ri7Gc4-Wiwg,,02838,Richter The Master - Bach,1993-01-01,,train
András Schiff,4,"French Suite No. 6 in E, BWV 817: 2. Courante",91.973,Johann Sebastian Bach,581,,"Johann_Sebastian_Bach/French_Suite_No.6_in_E,_BWV_817/2._Courante/02839.mid",https://www.youtube.com/watch?v=1wJSgBKczOw,,02839,András Schiff Plays Bach,2022-02-15,,train
András Schiff,4,"French Suite No. 6 in E, BWV 817: 2. Courante",91.96,Johann Sebastian Bach,581,,"Johann_Sebastian_Bach/French_Suite_No.6_in_E,_BWV_817/2._Courante/02840.mid",https://www.youtube.com/watch?v=8lcqMP8W1K4,,02840,"Bach, J.S.: French Suites Nos. 1-6/Italian Concerto etc.",1993-01-01,,train
Vladimir Ashkenazy,6,"French Suite No. 6 in E, BWV 817: 2. Courante",91.508,Johann Sebastian Bach,581,,"Johann_Sebastian_Bach/French_Suite_No.6_in_E,_BWV_817/2._Courante/02841.mid",https://www.youtube.com/watch?v=P9RFtC7mkN8,,02841,"Bach: French Suites, BWV 812-817",2017-06-30,,test
Murray Perahia,13,"French Suite No. 6 in E Major, BWV 817: II. Courante",100.853,Johann Sebastian Bach,581,,"Johann_Sebastian_Bach/French_Suite_No.6_in_E,_BWV_817/2._Courante/02842.mid",https://www.youtube.com/watch?v=deKDSJkjlrg,,02842,Johann Sebastian Bach: The French Suites,2016-10-07,,train
